,erg,nr,ne,npc
chr6:162499769-162500062,0.829787234042553,0.539823008849557,0.787878787878788,0.902439024390244
chr6:162579278-162579754,0.775462962962963,0.808510638297872,0.747412008281574,0.853846153846154
chr6:162621243-162621325,0.948837209302326,0.472222222222222,0.904382470119522,0.847457627118644
chr6:16267236-16267700,0.939812258420762,0.946875,0.929763960852044,0.948275862068966
chr6:162754543-162754640,0.909090909090909,0.962406015037594,0.960264900662252,0.9375
chr6:162754705-162754833,0.932203389830508,1,0.941391941391941,0.96969696969697
chr6:162937521-162937781,0.903765690376569,0.846153846153846,0.910891089108911,0.945205479452055
chr6:16302917-16303620,0.673426573426573,0.378099173553719,0.747915330339961,0.683060109289617
chr6:163040214-163040335,0.933333333333333,0.953488372093023,0.956521739130435,0.9375
chr6:163040413-163040617,0.869109947643979,0.915151515151515,0.919354838709677,0.955555555555556
chr6:16306086-16306407,0.698542805100182,0.416216216216216,0.801295896328294,0.608294930875576
chr6:163134068-163134488,0.872767857142857,0.849056603773585,0.907894736842105,0.941176470588235
chr6:163235638-163235884,0.94047619047619,0.62621359223301,0.946428571428571,0.73943661971831
chr6:163522994-163523164,0.953333333333333,0.561752988047809,0.959183673469388,0.969230769230769
chr6:163640632-163640888,0.600706713780919,0.294871794871795,0.688102893890675,0.203703703703704
chr6:163745905-163746319,0.854320987654321,0.394736842105263,0.856269113149847,0.607142857142857
chr6:163755067-163755546,0.915919282511211,0.86890243902439,0.916184971098266,0.91699604743083
chr6:163774778-163775163,0.855513307984791,0.79,0.874458874458874,0.921052631578947
chr6:163777433-163777678,0.608856088560886,0.378378378378378,0.420289855072464,0.758620689655172
chr6:163956377-163956431,0.882352941176471,0.946153846153846,1,1
chr6:164073933-164074079,0.917721518987342,0.921739130434783,0.959349593495935,0.967741935483871
chr6:164167085-164167368,0.792156862745098,0.396648044692737,0.781312127236581,0.703947368421053
chr6:164175636-164175690,0.950354609929078,0.969387755102041,0.914285714285714,1
chr6:164175890-164176104,0.865384615384615,0.887323943661972,0.921875,1
chr6:164249420-164249689,0.824324324324324,0.380165289256198,0.893382352941177,0.86046511627907
chr6:164258794-164259254,0.853448275862069,0.543624161073825,0.899350649350649,0.5
chr6:164281140-164281325,0.758389261744966,0.428571428571429,0.671052631578947,0.953846153846154
chr6:164332941-164333098,0.948051948051948,0.966292134831461,0.89977728285078,0.864077669902913
chr6:164333172-164333375,0.931818181818182,0.957894736842105,0.964071856287425,0.972222222222222
chr6:16439367-16439806,0.814814814814815,0.709459459459459,0.746478873239437,0.929824561403509
chr6:164404618-164404867,0.823684210526316,0.361702127659574,0.755725190839695,0.59047619047619
chr6:16444057-16444375,0.876543209876543,0.872,0.884415584415584,0.94
chr6:164490519-164491379,0.596153846153846,0.334754797441365,0.755395683453237,0.475961538461538
chr6:164506112-164506436,0.882697947214076,0.574712643678161,0.911736178467507,0.747252747252747
chr6:164526703-164527188,0.92992213570634,0.885521885521885,0.951005025125628,0.938888888888889
chr6:164528380-164528840,0.942708333333333,0.855670103092783,0.950310559006211,0.89051094890511
chr6:164571293-164571727,0.442953020134228,0.192660550458716,0.511070110701107,0.767441860465116
chr6:164572933-164573110,0.744444444444444,0.408955223880597,0.758029978586724,0.859060402684564
chr6:164611525-164611671,0.959770114942529,0.909090909090909,0.902173913043478,0.930232558139535
chr6:164713280-164713500,0.826666666666667,0.626262626262626,0.842857142857143,0.9375
chr6:164759723-164759904,0.573770491803279,0.155963302752294,0.706849315068493,0.55
chr6:164816739-164817337,0.861290322580645,0.448905109489051,0.838283828382838,0.313559322033898
chr6:164836953-164837144,0.657407407407407,0.237179487179487,0.680555555555556,0.333333333333333
chr6:165020199-165020892,0.936170212765957,0.647302904564315,0.91044776119403,0.951612903225806
chr6:165166461-165166778,0.862714508580343,0.861189801699717,0.921852387843705,0.947368421052632
chr6:165325575-165325649,0.824675324675325,0.478260869565217,0.82962962962963,0.873015873015873
chr6:165358155-165358348,0.92619926199262,0.935064935064935,0.921487603305785,0.925
chr6:165382400-165382749,0.868480725623583,0.899665551839465,0.910224438902743,0.964285714285714
chr6:16544477-16544585,0.726829268292683,0.255813953488372,0.660377358490566,0.5
chr6:165645776-165646124,0.906862745098039,0.45859872611465,0.897916666666667,0.77124183006536
chr6:16566709-16567081,0.908517350157729,0.931578947368421,0.902597402597403,0.897727272727273
chr6:16581283-16581657,0.838779956427015,0.890710382513661,0.812977099236641,0.926315789473684
chr6:165900341-165900730,0.714776632302406,0.345238095238095,0.739583333333333,0.479166666666667
chr6:165929921-165930079,0.942528735632184,0.942028985507246,0.91304347826087,0.935483870967742
chr6:165986437-165986796,0.880434782608696,0.646067415730337,0.860215053763441,0.776315789473684
chr6:166000654-166000860,0.903333333333333,0.912087912087912,0.924731182795699,0.953488372093023
chr6:166107782-166107896,0.835443037974684,0.83695652173913,0.9,0.938461538461538
chr6:166122625-166123057,0.870967741935484,0.885964912280702,0.895833333333333,0.963636363636364
chr6:166178630-166179042,0.874237804878049,0.82,0.877963125548727,1
chr6:166232724-166233230,0.623900672529746,0.255220417633411,0.758385744234801,0.687919463087248
chr6:166251185-166251571,0.863636363636364,0.88780487804878,0.828185328185328,0.973684210526316
chr6:166510882-166511603,0.0776772247360483,0.0901803607214429,0.0396290050590219,0.452307692307692
chr6:166635225-166635609,0.888655462184874,0.898305084745763,0.905927835051546,0.906716417910448
chr6:166660739-166661173,0.942105263157895,0.950657894736842,0.937022900763359,0.921397379912664
chr6:166681839-166682164,0.38568129330254,0.18974358974359,0.58641975308642,0.606936416184971
chr6:166725396-166725628,0.91304347826087,0.896103896103896,0.884433962264151,0.958333333333333
chr6:166744165-166744411,0.580034423407917,0.107142857142857,0.53156146179402,0.1953125
chr6:166794148-166794463,0.820833333333333,0.828828828828829,0.829059829059829,0.947368421052632
chr6:166805510-166805833,0.777777777777778,0.716666666666667,0.794117647058823,0.68
chr6:166806793-166807186,0.876200101061142,0.82018927444795,0.871937124364309,0.880184331797235
chr6:166809651-166809712,0.935960591133005,0.927536231884058,0.889795918367347,0.956521739130435
chr6:166809957-166810075,0.807142857142857,0.7,0.784810126582278,1
chr6:166813908-166814318,0.614624505928854,0.684210526315789,0.609345794392523,0.710280373831776
chr6:167023675-167023893,0.617224880382775,0.286995515695067,0.67870036101083,0.712962962962963
chr6:16705528-16705650,0.924528301886792,0.790909090909091,0.871212121212121,0.814814814814815
chr6:167069334-167069618,0.44811320754717,0.168269230769231,0.477611940298507,0.58659217877095
chr6:167101198-167101579,0.612823674475956,0.375757575757576,0.689017341040462,0.578034682080925
chr6:167187034-167187260,0.888429752066116,0.906666666666667,0.893258426966292,0.925531914893617
chr6:167197702-167197766,0.861538461538462,0.785714285714286,0.774647887323944,1
chr6:167237343-167237513,0.75,0.691588785046729,0.619047619047619,0.771929824561403
chr6:167248079-167248403,0.95,0.761290322580645,0.954545454545455,0.909090909090909
chr6:167290166-167290308,0.887387387387387,0.911111111111111,0.956521739130435,0.934065934065934
chr6:167317824-167318082,0.696343402225755,0.434426229508197,0.791411042944785,0.715909090909091
chr6:167364822-167365100,0.314868804664723,0.225352112676056,0.41566265060241,0.865979381443299
chr6:167394076-167394318,0.876957494407159,0.936,0.882,0.911764705882353
chr6:167469530-167469669,0.78125,0.725,0.759493670886076,0.903846153846154
chr6:167500124-167500315,0.936395759717314,0.842857142857143,0.926380368098159,0.895522388059702
chr6:167522623-167522851,0.836575875486381,0.901162790697674,0.871886120996441,0.954545454545455
chr6:167595739-167595827,0.887640449438202,0.789473684210526,0.899159663865546,1
chr6:167626942-167627050,0.492063492063492,0.486486486486487,0.564102564102564,0
chr6:167627103-167627415,0.8125,0.892857142857143,0.936936936936937,0.866666666666667
chr6:167628289-167628515,0.594827586206897,0.514285714285714,0.625,0.428571428571429
chr6:167629041-167629397,0.541353383458647,0.543103448275862,0.56969696969697,0.629032258064516
chr6:167631633-167632010,0.26605504587156,0.146067415730337,0.29535864978903,0.588235294117647
chr6:167635548-167635649,0.559055118110236,0.684210526315789,0.608108108108108,0.805555555555556
chr6:167635739-167635883,0.947368421052632,0.714285714285714,0.944444444444444,0.964285714285714
chr6:167636891-167636943,0.971887550200803,0.954128440366973,0.958549222797927,0.936842105263158
chr6:167680026-167680215,0.796766743648961,0.196261682242991,0.822485207100592,0.455445544554455
chr6:167733988-167734335,0.893617021276596,0.8,0.862068965517241,0.977272727272727
chr6:167734701-167734914,0.706806282722513,0.736842105263158,0.751865671641791,0.96
chr6:167736867-167737273,0.86986301369863,0.676190476190476,0.819512195121951,0.933333333333333
chr6:167778186-167778621,0.877403846153846,0.835106382978723,0.862944162436548,0.882352941176471
chr6:167785821-167785996,0.864864864864865,0.831460674157303,0.91726618705036,0.910714285714286
chr6:167786130-167786278,0.947826086956522,0.951219512195122,0.983193277310924,1
chr6:167797420-167797499,0.88,1,1,1
chr6:167797661-167797877,0.938356164383562,0.904761904761905,0.933333333333333,1
chr6:167805444-167805648,0.904761904761905,0.74390243902439,0.737864077669903,0.783132530120482
chr6:167869645-167869777,0.451612903225806,0.533333333333333,0.602941176470588,0.4
chr6:168068684-168069408,0.787906976744186,0.263513513513513,0.804563492063492,0.799568965517241
chr6:168080220-168080761,0.843866171003718,0.33433734939759,0.82037037037037,0.852760736196319
chr6:168083914-168083989,0.908496732026144,0.321428571428571,0.960674157303371,0.945652173913043
chr6:168189185-168189430,0.91812865497076,0.43448275862069,0.888888888888889,0.882352941176471
chr6:168221809-168222300,0.903149606299213,0.875555555555556,0.876014760147601,0.947916666666667
chr6:168380520-168380688,0.757009345794392,0.587628865979381,0.820388349514563,0.205479452054795
chr6:168435360-168436663,0.377773335998401,0.339252336448598,0.405832819880879,0.918803418803419
chr6:168501950-168502056,0.973063973063973,0.96,0.915129151291513,0.814814814814815
chr6:168502148-168502789,0.957107506186417,0.945736434108527,0.952302631578947,0.624454148471616
chr6:168533027-168534266,0.64722780810112,0.298136645962733,0.747449614331923,0.448798988621997
chr6:168546633-168546778,0.932907348242812,0.925,0.917981072555205,0.892857142857143
chr6:168554050-168554467,0.88646288209607,0.446913580246914,0.858490566037736,0.957055214723926
chr6:168609560-168610603,0.738150738150738,0.294234592445328,0.708208955223881,0.806845965770171
chr6:168648421-168648664,0.840182648401826,0.645390070921986,0.797674418604651,0.946428571428571
chr6:168673175-168673697,0.608521970705726,0.271070615034169,0.705,0.714285714285714
chr6:168746360-168746812,0.769633507853403,0.758620689655172,0.862944162436548,0.964285714285714
chr6:168911542-168911713,0.888461538461538,0.843575418994413,0.86328125,0.953271028037383
chr6:168931330-168931543,0.882352941176471,0.689655172413793,0.831111111111111,0.947368421052632
chr6:168994431-168994760,0.779761904761905,0.711111111111111,0.753768844221106,0.903225806451613
chr6:169031433-169031488,0.832258064516129,0.407407407407407,0.861538461538462,0.835820895522388
chr6:169039106-169039195,0.586538461538462,0.578947368421053,0.68125,0.821428571428571
chr6:169223781-169224238,0.432432432432432,0.115577889447236,0.59958071278826,0.575949367088608
chr6:169227527-169227771,0.80058651026393,0.39344262295082,0.792650918635171,0.677631578947368
chr6:169239524-169239705,0.929292929292929,0.925925925925926,0.960183767228178,0.981132075471698
chr6:169239804-169239991,0.8,0.655172413793103,0.896551724137931,0.928571428571429
chr6:169240354-169240642,0.864035087719298,0.821917808219178,0.845878136200717,0.853658536585366
chr6:169269684-169269821,0.873684210526316,0.890909090909091,0.941176470588235,0.96875
chr6:169273708-169274267,0.921669106881406,0.490049751243781,0.925461741424802,0.944700460829493
chr6:169286611-169286824,0.938978829389788,0.891025641025641,0.952312138728324,0.9453125
chr6:169299575-169299703,0.932692307692308,0.950819672131147,0.947513812154696,0.924528301886792
chr6:169337003-169337201,0.903225806451613,0.872641509433962,0.944954128440367,0.975609756097561
chr6:16940673-16940832,0.927125506072874,0.841666666666667,0.932539682539683,0.973451327433628
chr6:169495865-169496077,0.92741935483871,0.906666666666667,0.931972789115646,1
chr6:169497460-169497716,0.618122977346278,0.2,0.62280701754386,0.443661971830986
chr6:169587959-169588101,0.934640522875817,0.923076923076923,0.952702702702703,0.976470588235294
chr6:169588205-169588374,0.945054945054945,0.920634920634921,0.94147582697201,0.818181818181818
chr6:169671268-169671652,0.523277467411546,0.204819277108434,0.681818181818182,0.714285714285714
chr6:169977356-169977542,0.946859903381642,0.967479674796748,0.931574608408903,0.972027972027972
chr6:169977608-169977826,0.95021645021645,0.957507082152975,0.959692898272553,0.979508196721312
chr6:170054803-170055332,0.949796472184532,0.611713665943601,0.948022079116835,0.949671772428884
chr6:170124596-170124739,0,0,0,0.0217391304347826
chr6:17016038-17016826,0.380609797875985,0.941455696202532,0.34121383203952,0.957746478873239
chr6:170201524-170202110,0.776149570490147,0.464831804281346,0.809385582970489,0.818471337579618
chr6:170211203-170211619,0.268817204301075,0.160804020100503,0.30078125,0.696078431372549
chr6:170251812-170252203,0.678362573099415,0.299180327868852,0.712270803949224,0.908296943231441
chr6:170370069-170370306,0.893129770992366,0.925925925925926,0.938053097345133,0.9
chr6:170370357-170370557,0.897260273972603,0.966666666666667,0.928082191780822,1
chr6:170396077-170396650,0.666666666666667,0.212244897959184,0.571745562130177,0.381481481481481
chr6:170411913-170412103,0.785714285714286,0.647540983606557,0.775067750677507,0.787234042553192
chr6:170425565-170426052,0.899499582985822,0.884272997032641,0.893046107331822,0.925925925925926
chr6:170431335-170431498,0.942622950819672,0.911242603550296,0.914285714285714,0.967741935483871
chr6:170431593-170431780,0.947204968944099,0.918918918918919,0.980446927374302,0.946428571428571
chr6:170449328-170449598,0.918190567853705,0.551470588235294,0.873493975903614,0.732673267326733
chr6:170455094-170455266,0.957661290322581,0.888888888888889,0.944664031620553,0.992307692307692
chr6:170455360-170455570,0.955445544554455,0.940239043824701,0.939024390243902,0.955056179775281
chr6:170461991-170462218,0.948509485094851,0.897435897435897,0.955696202531646,0.910891089108911
chr6:170462279-170462469,0.905811623246493,0.843373493975904,0.91220556745182,0.933333333333333
chr6:170464317-170464427,0.934065934065934,0.872340425531915,0.912337662337662,0.905882352941176
chr6:170466783-170466985,0.575581395348837,0.189873417721519,0.544502617801047,0.540540540540541
chr6:170467931-170468447,0.709408825978351,0.244525547445255,0.605217391304348,0.517571884984026
chr6:170476959-170477145,0.973033707865169,0.945454545454545,0.96594982078853,0.979865771812081
chr6:170477355-170477417,0.928909952606635,0.924050632911392,0.919811320754717,0.909090909090909
chr6:170492588-170492797,0.930041152263374,0.8,0.889328063241107,0.918367346938776
chr6:170532488-170532907,0.911402789171452,0.5,0.878048780487805,0.846774193548387
chr6:170532981-170533041,0.93859649122807,0.723076923076923,0.941538461538462,0.915492957746479
chr6:170544352-170544432,0.328042328042328,0.0687022900763359,0.540059347181009,0.289473684210526
chr6:170552895-170553559,0.810688405797101,0.37527114967462,0.792307692307692,0.780979827089337
chr6:170561333-170561692,0.906332453825857,0.473251028806584,0.907360406091371,0.9
chr6:170569404-170569769,0.901910828025478,0.875,0.870792616720956,1
chr6:170575164-170575383,0.420731707317073,0.0825688073394495,0.469512195121951,0.184210526315789
chr6:170728908-170729174,0.863333333333333,0.669421487603306,0.864,0.849462365591398
chr6:170732184-170732460,0.401791426743442,0.296703296703297,0.599126160567996,0.228486646884273
chr6:170755651-170756088,0.842942345924453,0.850622406639004,0.833931777378815,0.944915254237288
chr6:170778995-170779401,0.874704491725768,0.885593220338983,0.875447387258411,0.958333333333333
chr6:170804839-170805017,0.858536585365854,0.822222222222222,0.807560137457045,0.857142857142857
chr6:17266921-17267267,0.877076411960133,0.916967509025271,0.880624426078972,0.972972972972973
chr6:17268580-17268801,0.914438502673797,0.930232558139535,0.913461538461538,0.958333333333333
chr6:17336037-17336152,0.972972972972973,0.913978494623656,0.936170212765957,0.977272727272727
chr6:17336288-17336506,0.890173410404624,0.916666666666667,0.941176470588235,0.976190476190476
chr6:17580402-17581278,0.252108716026242,0.43317230273752,0.183233532934132,0.891666666666667
chr6:17584487-17584666,0.633333333333333,0.1625,0.517241379310345,0.65625
chr6:17600252-17600386,0.272413793103448,0.403846153846154,0.248062015503876,0.27027027027027
chr6:1770021-1770220,0.910112359550562,0.969230769230769,0.928104575163399,0.936708860759494
chr6:17833854-17834269,0.94300518134715,0.934782608695652,0.918994413407821,0.957627118644068
chr6:17863047-17863173,0.946372239747634,0.956,0.94949494949495,0.939759036144578
chr6:17863282-17863440,0.942857142857143,0.918918918918919,0.942307692307692,0.95
chr6:18067697-18068016,0.906560636182903,0.891566265060241,0.877758913412564,0.962962962962963
chr6:18208906-18209276,0.842553191489362,0.888888888888889,0.842741935483871,0.916666666666667
chr6:18223501-18223577,0.578947368421053,0.573333333333333,0.8,1
chr6:18280525-18280768,0.421686746987952,0.292035398230089,0.283783783783784,0.46551724137931
chr6:18388120-18388288,0.413333333333333,0.609958506224066,0.163461538461538,0.388888888888889
chr6:18457655-18457850,0.879194630872483,0.84,0.972972972972973,0.792452830188679
chr6:18506735-18507441,0.842936069455406,0.498740554156171,0.82837528604119,0.908256880733945
chr6:1853474-1853579,0.832089552238806,0.89,0.810185185185185,1
chr6:18754380-18754501,0.858870967741935,0.659259259259259,0.81592039800995,0.272727272727273
chr6:18842348-18842606,0.857142857142857,0.636363636363636,0.954545454545455,0.785714285714286
chr6:18868217-18868423,0.964169381107492,0.952755905511811,0.912650602409639,0.924528301886792
chr6:1904608-1904997,0.686303387334315,0.458333333333333,0.795197740112994,0.365269461077844
chr6:19062741-19062915,0.891472868217054,0.951048951048951,0.958762886597938,0.919354838709677
chr6:1926731-1927220,0.85,0.609467455621302,0.878787878787879,0.783783783783784
chr6:19328117-19328477,0.810810810810811,0.398843930635838,0.666666666666667,0.882352941176471
chr6:19465713-19465949,0.905982905982906,0.39047619047619,0.841095890410959,0.869565217391304
chr6:1958121-1958285,0.89375,0.764705882352941,0.923566878980892,0.9
chr6:19586647-19586768,0.828571428571429,0.72972972972973,0.837209302325581,0.5
chr6:19605900-19606115,0.502732240437158,0.51219512195122,0.273127753303965,0.754716981132076
chr6:19904581-19904684,0.903030303030303,0.948275862068966,0.956521739130435,0.972602739726027
chr6:19904742-19904825,0.939759036144578,0.934782608695652,0.9375,0.973684210526316
chr6:19939699-19939961,0.89622641509434,0.918367346938776,0.912897822445561,1
chr6:19960075-19960234,0.831491712707182,0.4,0.824175824175824,0.84
chr6:20013178-20014053,0.774647887323944,0.290969899665552,0.70074812967581,0.46530612244898
chr6:20059504-20059876,0.902439024390244,0.484210526315789,0.898550724637681,0.911392405063291
chr6:20119313-20120034,0.778761061946903,0.371308016877637,0.756666666666667,0.595238095238095
chr6:20154477-20154912,0.872611464968153,0.845878136200717,0.892455858747994,0.954022988505747
chr6:20186838-20186983,0.892156862745098,0.897435897435897,0.918454935622318,0.964285714285714
chr6:20239489-20239678,0.760992108229989,0.957983193277311,0.682951146560319,0.965811965811966
chr6:20425495-20425959,0.917082917082917,0.886877828054299,0.906113537117904,0.92964824120603
chr6:20607545-20608011,0.945205479452055,0.738372093023256,0.866666666666667,0.933333333333333
chr6:20640623-20640843,0.615384615384615,0.438709677419355,0.876923076923077,0.60377358490566
chr6:20773752-20773847,0.888888888888889,0.769736842105263,0.978021978021978,0.9375
chr6:20773903-20774028,0.929460580912863,0.936708860759494,0.914772727272727,0.9
chr6:21137225-21137416,0.851239669421488,0.421875,0.876190476190476,0.830985915492958
chr6:21151490-21151620,0.652482269503546,0.125,0.645161290322581,0.314285714285714
chr6:21275307-21275487,0.854304635761589,0.876190476190476,0.891666666666667,0.942857142857143
chr6:21310057-21310414,0.60695652173913,0.1640625,0.729133858267716,0.658986175115207
chr6:21383763-21384041,0.901960784313726,0.549450549450549,0.948275862068966,0.873015873015873
chr6:21423524-21424146,0.685375494071146,0.74,0.64021164021164,0.978494623655914
chr6:21484492-21484965,0.87914691943128,0.905325443786982,0.881656804733728,0.9375
chr6:21488280-21488358,0.867924528301887,0.526881720430108,0.9,0.835820895522388
chr6:21653053-21653269,0.949622166246851,0.952380952380952,0.932835820895522,0.97979797979798
chr6:21676858-21677306,0.926966292134832,0.795180722891566,0.929292929292929,0.91304347826087
chr6:21679605-21679977,0.847176079734219,0.854838709677419,0.841975308641975,0.947368421052632
chr6:21711404-21711803,0.681672025723473,0.328125,0.742857142857143,0.551724137931034
chr6:21844107-21844414,0.824742268041237,0.342105263157895,0.846153846153846,0.761904761904762
chr6:21844771-21845024,0.745098039215686,0.527131782945736,0.875739644970414,0.601941747572815
chr6:21885499-21886032,0.828693790149893,0.317204301075269,0.831485587583149,0.715384615384615
chr6:21960842-21961083,0.93491124260355,0.954545454545455,0.953416149068323,0.896907216494845
chr6:21976645-21976932,0.931623931623932,0.686567164179104,0.95906432748538,0.888888888888889
chr6:22117396-22117802,0.805,0.504166666666667,0.907407407407407,0.701754385964912
chr6:22149858-22150201,0.879093198992443,0.202290076335878,0.889655172413793,0.850931677018634
chr6:22310400-22310527,0.86784140969163,0.88785046728972,0.870833333333333,1
chr6:22447324-22447759,0.755102040816326,0.221674876847291,0.824267782426778,0.777777777777778
chr6:22448315-22448798,0.259911894273128,0.0769230769230769,0.228070175438596,0.693693693693694
chr6:2246595-2246953,0.429223744292237,0.482142857142857,0.222680412371134,0.734104046242775
chr6:22491551-22491740,0.875,0.695906432748538,0.75,0.823529411764706
chr6:22699341-22699572,0.564935064935065,0.226190476190476,0.603448275862069,0.126315789473684
chr6:22950871-22951078,0.918367346938776,0.866666666666667,0.963768115942029,0.92156862745098
chr6:23058580-23058967,0.897674418604651,0.91812865497076,0.885844748858447,0.931034482758621
chr6:23364834-23365075,0.88911704312115,0.941176470588235,0.943548387096774,0.78740157480315
chr6:23656690-23656907,0.691542288557214,0.561151079136691,0.655,0.169491525423729
chr6:23853843-23854053,0.927619047619048,0.986301369863014,0.927509293680297,0.8125
chr6:24107355-24107539,0.910714285714286,0.453947368421053,0.841530054644809,0.878787878787879
chr6:24308803-24309127,0.843137254901961,0.525345622119816,0.840579710144927,0.796875
chr6:24357972-24358355,0.951818611242324,0.656903765690377,0.96064541519087,0.966580976863753
chr6:24358727-24358815,0.93859649122807,0.807692307692308,0.952755905511811,1
chr6:24435812-24436007,0.921739130434783,0.857142857142857,0.864661654135338,0.875
chr6:2449626-2449735,0.487704918032787,0.443786982248521,0.411960132890365,0.909090909090909
chr6:24539608-24539943,0.502970297029703,0.262910798122066,0.598939929328622,0.716867469879518
chr6:2467363-2467458,0.897247706422018,0.886524822695035,0.87546468401487,0.96039603960396
chr6:24948828-24949038,0.924324324324324,0.957746478873239,0.935323383084577,0.975609756097561
chr6:24956789-24956971,0.526315789473684,0.447368421052632,0.543478260869565,0.652173913043478
chr6:26016459-26018479,0.906542056074766,0.92007992007992,0.903790087463557,0.275083612040134
chr6:26019035-26019385,0.932721712538226,0.9272030651341,0.922480620155039,0.553956834532374
chr6:26019642-26020421,0.920177383592018,0.894409937888199,0.90448343079922,0.377952755905512
chr6:26043050-26045023,0.9519394512772,0.815550510783201,0.946704300182633,0.540016849199663
chr6:26045213-26046230,0.960220673635308,0.739482200647249,0.949614395886889,0.44
chr6:26130662-26130866,0.925925925925926,0.931623931623932,0.950276243093923,0.974683544303797
chr6:26173470-26173540,0.53968253968254,0.609375,0.48559670781893,0.888888888888889
chr6:26195399-26195546,0.11377245508982,0.485074626865672,0.2,0.3875
chr6:26195697-26196416,0.0598646538261322,0.40122199592668,0.137931034482759,0.133980582524272
chr6:26215324-26215486,0.685393258426966,0.488888888888889,0.876651982378855,0.5
chr6:26218630-26218718,0.497959183673469,0.282352941176471,0.56140350877193,0.522388059701492
chr6:26233005-26234379,0.478082992402104,0.806526806526807,0.495558023320378,0.0738522954091816
chr6:26240291-26242034,0.616463792036311,0.931763285024155,0.686046511627907,0.146297948260482
chr6:26257419-26257841,0.836879432624113,0.497005988023952,0.834375,0.772727272727273
chr6:26283851-26284652,0.786840301576422,0.579109062980031,0.879682179341657,0.243589743589744
chr6:26292240-26292312,0.855172413793103,0.466101694915254,0.848275862068966,0.464285714285714
chr6:26294484-26294788,0.888257575757576,0.43010752688172,0.867620751341682,0.906474820143885
chr6:26320824-26322129,0.3470715835141,0.61961367013373,0.156308851224105,0.525096525096525
chr6:26335062-26335208,0.909604519774011,0.881188118811881,0.915730337078652,0.91304347826087
chr6:26335350-26335476,0.94949494949495,0.979166666666667,0.931623931623932,1
chr6:26474072-26474218,0.0615384615384615,0.320224719101124,0.0201342281879195,0.221238938053097
chr6:26566986-26567135,0.940639269406393,0.986842105263158,0.950738916256158,0.91
chr6:26689719-26690160,0.00795287187039764,0.335798816568047,0.0219686162624822,0.00896860986547085
chr6:26697596-26698699,0.269383697813121,0.875391849529781,0.320678746045441,0.764132553606238
chr6:26756794-26757044,0.791044776119403,0.315217391304348,0.824175824175824,0.783783783783784
chr6:26774753-26774947,0.630769230769231,0.555984555984556,0.555555555555556,0.733333333333333
chr6:26818756-26819153,0.979591836734694,0.88,0.860759493670886,1
chr6:26863282-26863767,0.899011299435028,0.904347826086957,0.910787172011662,0.924731182795699
chr6:26867833-26867999,0.958333333333333,0.973684210526316,0.928571428571429,0.8
chr6:26870034-26870384,0.762548262548263,0.882882882882883,0.475438596491228,0.941176470588235
chr6:26872070-26872296,0.953846153846154,0.681159420289855,0.985507246376812,1
chr6:26882582-26882727,0.907563025210084,0.863636363636364,0.966887417218543,1
chr6:2690909-2691382,0.908474576271186,0.896457765667575,0.895522388059702,0.947019867549669
chr6:26925111-26925389,0.415384615384615,0.350393700787402,0.236725663716814,0.782608695652174
chr6:26942938-26943278,0.944444444444444,0.646258503401361,0.916666666666667,0.916666666666667
chr6:27065474-27066184,0.704,0.856823266219239,0.496954933008526,0.916349809885932
chr6:27112595-27112762,0.573221757322176,0.496402877697842,0.831632653061224,0.379746835443038
chr6:27115559-27115898,0.489189189189189,0.282392026578073,0.699159663865546,0.152671755725191
chr6:27155400-27155524,0.661016949152542,0.67032967032967,0.3046875,0.432432432432432
chr6:27176301-27176801,0.189887640449438,0.810679611650485,0.110992529348986,0.406130268199234
chr6:27177588-27177906,0.33116036505867,0.745928338762215,0.290362953692115,0.610328638497653
chr6:27195433-27196156,0.664989939637827,0.919799498746867,0.591733870967742,0.948717948717949
chr6:27197314-27198122,0.494545454545455,0.870544090056285,0.501322751322751,0.157635467980296
chr6:27199259-27199322,0.372448979591837,0.873015873015873,0.294416243654822,0.65
chr6:27229307-27229697,0.609090909090909,0.737623762376238,0.370179948586118,0.775
chr6:27235704-27236185,0.166826462128476,0.678815489749431,0.163220892274211,0.630662020905923
chr6:27301840-27302597,0.633901705115346,0.815436241610738,0.551174496644295,0.898089171974522
chr6:27390753-27391213,0.547661870503597,0.886363636363636,0.450337512054002,0.674825174825175
chr6:27392724-27393156,0.891822279459111,0.892655367231638,0.894598155467721,0.943298969072165
chr6:27441828-27442106,0.561919504643963,0.813559322033898,0.441558441558442,0.826086956521739
chr6:27445090-27446072,0.202020202020202,0.591836734693878,0.116564417177914,0.634408602150538
chr6:27482483-27483160,0.172964342735498,0.843065693430657,0.135223555070883,0.842956120092379
chr6:27506785-27509103,0.266559829059829,0.447004608294931,0.165903890160183,0.791984732824427
chr6:27525565-27526558,0.481290322580645,0.91425908667288,0.430061640587956,0.901129943502825
chr6:27529366-27530216,0.378787878787879,0.494949494949495,0.375149342891278,0.773722627737226
chr6:27531073-27531729,0.563131313131313,0.798107255520505,0.4624,0.905109489051095
chr6:27533603-27534605,0.022667170381564,0.071236559139785,0.0150268336314848,0.391483516483516
chr6:27536240-27536491,0.4,0.697674418604651,0.3375,0.722222222222222
chr6:2754574-2754746,0.98,0.905759162303665,0.905405405405405,0.980769230769231
chr6:27571147-27571343,0.730538922155689,0.829268292682927,0.550561797752809,0.911764705882353
chr6:27574041-27574572,0.487038491751767,0.804301075268817,0.284180386542591,0.772277227722772
